phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2672884,out-call,36,31.4362901887,34.3850801602
050-5871030,out-call,2610,31.4639343628,34.4344757761
050-1955253,in-call,299,31.4416462802,34.4118444208
050-9732494,in-call,28,31.4653674294,34.4271635729
050-4819918,in-call,39,31.4745619346,34.424889056
050-6259904,out-call,268,31.4669327658,34.4319071214
050-9324122,in-call,13,31.4452037317,34.4194059115
050-2431005,out-call,98,31.4888401061,34.4599063483
050-5334523,out-call,78,31.4567696415,34.4301896294
050-1214686,in-call,263,31.4492474689,34.4121373951
050-2454005,in-call,93,31.4152673416,34.3738140098
050-4580127,in-call,817,31.4528740586,34.4121839046
050-3187830,in-call,114,31.4105552451,34.3742425533
