phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8420502,out-call,51,31.4724408209,34.4008700552
050-4071214,in-call,21,31.449996753,34.4156862843
050-5490898,in-call,2333,31.4593432428,34.4319167732
050-5950124,out-call,1142,31.4550695827,34.4303251468
050-3804980,out-call,2807,31.4665322472,34.4245103487
050-4517566,out-call,2755,31.4375175725,34.3841807372
050-3330544,in-call,23,31.457977434,34.4223134092
050-7025452,in-call,2110,31.4327079359,34.3841186016
050-5610262,out-call,49,31.4605407018,34.4267584628
050-5204662,out-call,105,31.4664277929,34.422141075
050-1833146,out-call,111,31.4224045707,34.3847177202
