phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5129584,in-call,2628,31.4618585679,34.4069199481
050-1784686,out-call,112,31.4729315423,34.430320774
050-4623408,out-call,28,31.4479220665,34.4176248284
050-5745387,out-call,95,31.4230204576,34.3664219791
050-3565986,out-call,101,31.4856024314,34.4494998987
050-4981035,in-call,2079,31.4084774927,34.3456713983
050-8768593,in-call,74,31.4544099361,34.4148891907
050-9155654,in-call,2166,31.4135971145,34.372799029
050-2456014,in-call,19,31.4588018273,34.4073392591
050-6392511,in-call,3206,31.411766339,34.3673622781
