phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3697446,out-call,110,31.4591314106,34.4299293718
050-5855471,out-call,118,31.4307186134,34.3985087807
050-5905257,in-call,960,31.4778105616,34.4342349797
050-5391592,in-call,3292,31.4603328897,34.4246044839
050-7224386,out-call,177,31.4430526309,34.4103971911
050-6142263,out-call,22,31.4340181619,34.4038077411
050-7549521,in-call,10,31.4451674888,34.4047944543
050-8446213,out-call,15,31.4381280835,34.4062310747
050-9247004,out-call,21,31.4457302018,34.4018182937
050-1750471,in-call,37,31.4574079093,34.4080405318
