phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-7201416,out-call,113,31.4426277634,34.413364828
050-9275248,in-call,62,31.489454002,34.4519655252
050-6070854,in-call,3415,31.4584245594,34.4229920982
050-3319130,out-call,173,31.4792617848,34.4290464711
050-7472514,in-call,685,31.4534649031,34.4166626015
050-1237590,out-call,61,31.4702617125,34.4118764766
050-4754781,in-call,50,31.4649859133,34.4306656821
050-5529586,out-call,50,31.4681101719,34.4243052261
050-3761220,in-call,1915,31.4256380027,34.41376036
050-4725616,in-call,2560,31.4489965061,34.4219973886
050-9327447,out-call,67,31.4613531219,34.4343410452
050-2080340,in-call,13,31.4522507915,34.4122515748
050-5277856,out-call,3582,31.4704620373,34.4391290383
