phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-3209187,in-call,1433,31.4471225486,34.4108984317
050-5453143,in-call,2199,31.448087026,34.4259074349
050-3708601,in-call,29,31.420180812,34.364861463
050-9973954,out-call,122,31.4705479778,34.4067184269
050-5016343,out-call,20,31.4605861159,34.434972058
050-9011461,in-call,60,31.4794057534,34.4333071989
050-5351182,in-call,17,31.3913883466,34.3433630642
050-5923142,in-call,1629,31.4884057998,34.4489590537
050-4701761,out-call,33,31.4526504702,34.4194847031
050-3933126,in-call,1814,31.4141475232,34.3665807147
050-9853312,in-call,2552,31.437552405,34.3851096326
050-6802284,out-call,113,31.463447091,34.4207345671
050-4588146,out-call,84,31.4618085712,34.4296563345
050-4225330,in-call,2986,31.4384874109,34.3882144647
050-5258683,out-call,3186,31.4565431683,34.4169559302
