phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-4198695,in-call,107,31.4097232851,34.3710851573
050-5395608,out-call,97,31.4032150212,34.3704400643
050-8211892,in-call,3403,31.3833024421,34.34533802
050-8164837,in-call,2734,31.4844404562,34.467328625
050-5615828,out-call,280,31.4044126816,34.3670641835
050-3035269,out-call,44,31.4481774362,34.4139315542
050-5836790,out-call,108,31.4680377681,34.4266869515
050-7387648,out-call,94,31.4743509373,34.4375978216
050-1283928,in-call,2610,31.45646867,34.4124555488
050-5311269,in-call,966,31.4087034385,34.3712107025
050-7139525,in-call,2010,31.4625748902,34.4191491098
050-5509730,in-call,3064,31.4344409569,34.4137502651
050-3885947,out-call,30,31.4486403967,34.3919537181
