phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-2050153,in-call,80,31.4528740586,34.4121839046
050-3385372,out-call,111,31.4729955763,34.4404847715
050-7678185,in-call,2239,31.4454460094,34.4023663807
050-6671622,out-call,1866,31.4359081771,34.3899310145
050-2451712,out-call,113,31.3856095577,34.3523626498
050-3331724,out-call,42,31.4603550316,34.4202337269
050-9402001,out-call,317,31.4433798147,34.3786014455
050-7993945,in-call,2387,31.382585902,34.3386753672
050-7430540,in-call,90,31.4542250533,34.4230287337
050-7600054,in-call,1879,31.4746695262,34.4340052809
050-6989371,out-call,117,31.4568303869,34.4289387334
050-4754165,in-call,93,31.4569337656,34.4128076607
050-4399487,out-call,26,31.4572667398,34.4313810359
050-1588673,in-call,1712,31.4060673095,34.3702847061
