phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-5159563,in-call,3168,31.476989227,34.4484730598
050-5771965,out-call,890,31.4193128776,34.3696710933
050-2264145,in-call,2047,31.45646867,34.4124555488
050-3641180,out-call,13,31.4665561704,34.4099140993
050-5345240,out-call,1038,31.4683280625,34.4316321867
050-8329238,in-call,95,31.4558658447,34.4158947471
050-6717329,in-call,1203,31.4664662402,34.4317588847
050-6387322,in-call,1587,31.4511686152,34.4118038389
050-3225100,in-call,80,31.4598032711,34.4158283978
050-4267279,out-call,1249,31.4479220665,34.4176248284
050-4376250,in-call,496,31.4450491487,34.4159622233
050-7285901,out-call,61,31.4695986861,34.4309903845
050-5617833,out-call,2182,31.4787793929,34.4342517489
050-9333227,out-call,117,31.4709817087,34.423723736
