phone_number,call_type,call_duration,call_location_longitude,call_location_latitude
050-8553510,out-call,108,31.4874433996,34.4482799872
050-5963980,in-call,3092,31.4508804192,34.4151535765
050-6438771,out-call,10,31.4609978203,34.4194413662
050-4140972,out-call,3286,31.478674876,34.4391922854
050-4382910,out-call,115,31.4335551938,34.3866084369
050-1592157,in-call,102,31.479610827,34.4578113856
050-7007069,out-call,2184,31.4380330742,34.3861289022
050-5842606,in-call,3323,31.3849986303,34.335396071
050-7053736,in-call,86,31.4826554996,34.4423955016
050-5763948,in-call,3457,31.3879017155,34.3442635243
050-6277145,in-call,1106,31.4480555603,34.4104841916
050-4356312,in-call,3129,31.4572861792,34.4147261277
050-1448254,in-call,1526,31.4724076515,34.4248313154
050-3559112,in-call,107,31.4860172913,34.4586801202
